"Date ","Symbol ","Security Name ","Quantity "
"25-MAR-2026","SYRMA","SYRMA SGS TECHNOLOGY LTD","50"
"25-MAR-2026","TATACAP","TATA CAPITAL LIMITED","146"
"25-MAR-2026","TATASTEEL","TATA STEEL LIMITED","1,657"
"25-MAR-2026","TECHM","TECH MAHINDRA LIMITED","200"
"25-MAR-2026","TITAGARH","TITAGARH RAIL SYSTEMS","450"
"25-MAR-2026","TITAN","TITAN INDUSTRIES LTD","74"
"25-MAR-2026","TMPV","TATA MOTORS PASS VEH LTD","25"
"25-MAR-2026","TRITURBINE","TRIVENI TURBINE LIMITED","30"
"25-MAR-2026","TRIVENI","TRIVENI ENGG. & INDS. LTD","4"
"25-MAR-2026","TVSHLTD","TVS Holdings Limited","55"
"25-MAR-2026","TVSMOTOR","TVS MOTOR COMPANY  LTD","1"
"25-MAR-2026","TVSSCS","TVS SUPPLY CHAIN SOL L","2"
"25-MAR-2026","ULTRACEMCO","ULTRATECH CEMENT LIMITED","9"
"25-MAR-2026","UNIONBANK","UNION BANK OF INDIA","379"
"25-MAR-2026","VOLTAS","VOLTAS LTD","4,481"
"25-MAR-2026","WAAREEENER","WAAREE ENERGIES LIMITED","36"
"25-MAR-2026","WIPRO","WIPRO LTD","1,47,000"
"27-MAR-2026","ABB","ABB LTD.","250"
"27-MAR-2026","ABFRL","ADITYA BIRLA FASHION & RT","1,51,000"
"27-MAR-2026","ACUTAAS","ACUTAAS CHEMICALS LIMITED","1"
"27-MAR-2026","ADANIENT","ADANI ENTERPRISES LIMITED","23"
"27-MAR-2026","ALKEM","ALKEM LABORATORIES LTD.","131"
"27-MAR-2026","AONELIQUID","AONEAMC - AONELIQUID","95"
"27-MAR-2026","ARE&M","AMARA RAJA ENERGY MOB","50"
"27-MAR-2026","ATGL","ADANI TOTAL GAS LIMITED","15,000"
"27-MAR-2026","AWL","ADANI WILMAR LIMITED","1,400"
"27-MAR-2026","AXISBANK","AXIS BANK LIMITED","22"
"27-MAR-2026","BAJAJFINSV","BAJAJ FINSERV LIMITED","250"
"27-MAR-2026","BANKINDIA","BANK OF INDIA","275"
"27-MAR-2026","BBETF0432","EDELAMC - BBETF0432","68"
"27-MAR-2026","BDL","BHARAT DYNAMICS LIMITED","4,200"
"27-MAR-2026","BEL","BHARAT ELECTRONICS LTD","201"
"27-MAR-2026","BELRISE","BELRISE INDUSTRIES LTD","1"
"27-MAR-2026","BHARTIARTL","BHARTI AIRTEL LIMITED","300"
"27-MAR-2026","BHEL","BHEL","234"
"27-MAR-2026","BSE","BSE LIMITED","19"
"27-MAR-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","12,350"
"27-MAR-2026","CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS LIMITED","1,000"
"27-MAR-2026","CHENNPETRO","CHENNAI PETROLEUM CORP LT","200"
"27-MAR-2026","DELTACORP","DELTACORP","50"
"27-MAR-2026","DIXON","DIXON TECHNO (INDIA) LTD","2,100"
"27-MAR-2026","DMART","AVENUE SUPERMARTS LIMITED","50"
"27-MAR-2026","ENTERO","ENTERO HEALTHCARE SOLU L","10"
"27-MAR-2026","EVIETF","ICICIPRAMC - EVIETF","36"
"27-MAR-2026","FACT","FACT LTD","202"
"27-MAR-2026","FEDERALBNK","FEDERAL BANK LTD","10,000"
"27-MAR-2026","GAIL","GAIL (INDIA) LTD","25"
"27-MAR-2026","GRANULES","GRANULES INDIA LIMITED   ","15"
"27-MAR-2026","GRAPHITE","GRAPHITE INDIA LIMITED","61"
"27-MAR-2026","HDFCBANK","HDFC BANK LTD","20"
"27-MAR-2026","HEG","HEG LIMITED","300"
"27-MAR-2026","HINDALCO","HINDALCO  INDUSTRIES  LTD","500"
"27-MAR-2026","HINDCOPPER","HINDUSTAN COPPER LIMITED","50"
"27-MAR-2026","HINDPETRO","HINDUSTAN PETROLEUM CORP","1"
"27-MAR-2026","HINDUNILVR","HINDUSTAN UNILEVER LTD.","325"
"27-MAR-2026","HINDZINC","HINDUSTAN ZINC LIMITED","50"
"27-MAR-2026","ICICIGI","ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED","4"
"27-MAR-2026","IDEA","IDEA CELLULAR LIMITED","25,245"
"27-MAR-2026","INFY","INFOSYS TECHNOLOGIES LTD","44,931"
"27-MAR-2026","INTELLECT","INTELLECT DESIGN ARENA   ","100"
"27-MAR-2026","IRCON","IRCON","165"
"27-MAR-2026","IRFC","IRFC","51,000"
"27-MAR-2026","JAINREC","JAIN RESOURCE RECYCLING L","50"
"27-MAR-2026","JIOFIN","JIO FIN SERVICES LTD","120"
"27-MAR-2026","JKPAPER","JK PAPER LIMITED","100"
"27-MAR-2026","JUBLFOOD","JUBILANT FOODWORKS LTD","100"
"27-MAR-2026","JWL","JUPITER WAGONS LIMITED","100"
"27-MAR-2026","KAJARIACER","KAJARIA CERAMICS LTD     ","150"
"27-MAR-2026","KEI","KEI INDUSTRIES LTD.      ","18,550"
"27-MAR-2026","KFINTECH","KFIN TECHNOLOGIES LIMITED","2,000"
"27-MAR-2026","KPITTECH","KPIT TECHNOLOGIES LTD","150"
"27-MAR-2026","LENSKART","LENSKART SOLUTIONS LTD","9,108"
"27-MAR-2026","LICI","LIFE INSURA CORP OF INDIA","52"
"27-MAR-2026","LUPIN","LUPIN LIMITED","10"
"27-MAR-2026","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","15"
"27-MAR-2026","MFSL","MAX FINANCIAL SERV LTD","2"
"27-MAR-2026","MID150BEES","NIP IND ETF MIDCAP 150","272"
"27-MAR-2026","MOMIDMTM","MOTILALAMC - MOMIDMTM","1"
"27-MAR-2026","MTARTECH","MTAR TECHNOLOGIES LIMITED","2"
"27-MAR-2026","NATIONALUM","NATIONAL ALUMINIUM CO LTD","1,000"
"27-MAR-2026","NBCC","NATIONAL BUILDINGS LTD   ","732"
"27-MAR-2026","NESTLEIND","NESTLE INDIA LIMITED","30"
"27-MAR-2026","NHPC","NHPC LTD","519"
"27-MAR-2026","NIF100IETF","ICICI PRUD NIFTY 100 ET","7"
"27-MAR-2026","NMDC","NMDC LTD.","1,066"
"27-MAR-2026","OFSS","Oracle Financial Services Software Limited","1,200"
"27-MAR-2026","OLAELEC","OLA ELECTRIC MOBILITY LTD","1,543"
"27-MAR-2026","ONESOURCE","ONESOURCE SPECL PHARMA L","8"
"27-MAR-2026","ORCHPHARMA","ORCHID PHARMA LIMITED","100"
"27-MAR-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","57"
"27-MAR-2026","PCBL","PCBL LIMITED","32,000"
"27-MAR-2026","PERSISTENT","PERSISTENT SYSTEMS LTD","22,484"
"27-MAR-2026","PNB","PUNJAB NATIONAL BANK","2,073"
"27-MAR-2026","POLYCAB","POLYCAB INDIA LIMITED","500"
"27-MAR-2026","PPLPHARMA","PIRAMAL PHARMA LIMITED","142"
"27-MAR-2026","RECLTD","RURAL ELEC CORP. LTD.","100"
"27-MAR-2026","RELIANCE","RELIANCE INDUSTRIES LTD","7"
"27-MAR-2026","RENUKA","SHREE RENUKA SUGARS LTD","200"
"27-MAR-2026","RVNL","RVNL","6,150"
"27-MAR-2026","SAGILITY","SAGILITY INDIA LIMITED","44,288"
"27-MAR-2026","SAIL","STEEL AUTHORITY OF INDIA","3,706"
"27-MAR-2026","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","9,266"
"27-MAR-2026","SBIN","STATE BANK OF INDIA","3"
"27-MAR-2026","SDL26BEES","RELCAPAMC-NETFSDL26","219"
"27-MAR-2026","SKYGOLD","SKY GOLD AND DIAMONDS LTD","289"
"27-MAR-2026","SOLARINDS","SOLAR INDUSTRIES (I) LTD","10"
"27-MAR-2026","SPLPETRO","SUPREME PETROCHEM LIMITED","50"
"27-MAR-2026","SUNPHARMA","SUN PHARMACEUTICALS IND.","2"
"27-MAR-2026","SUZLON","SUZLON ENERGY LIMITED","1,300"
"27-MAR-2026","TARIL","TRANS & RECTI. LTD","2,000"
"27-MAR-2026","TATAELXSI","TATA ELXSI LIMITED       ","21"
"27-MAR-2026","TATASTEEL","TATA STEEL LIMITED","60"
"27-MAR-2026","TATATECH","TATA TECHNOLOGIES LIMITED","311"
"27-MAR-2026","TCS","TATA CONSULTANCY SERV LT","225"
"27-MAR-2026","TITAN","TITAN INDUSTRIES LTD","5"
"27-MAR-2026","TMCV","TATA MOTORS LIMITED","1,000"
"27-MAR-2026","TORNTPOWER","TORRENT POWER LTD","14"
"27-MAR-2026","UPL","UPL LIMITED","1,750"
"27-MAR-2026","VIKRAMSOLR","VIKRAM SOLAR LIMITED","5"
"27-MAR-2026","VTL","VARDHMAN TEXTILES LIMITED    ","400"
"27-MAR-2026","WIPRO","WIPRO LTD","5,61,000"
"27-MAR-2026","YESBANK","YES BANK LIMITED","2,000"
"27-MAR-2026","ZEEL","ZEE ENTERTAINMENT ENT LTD","1"
"30-MAR-2026","ABB","ABB LTD.","625"
"30-MAR-2026","ADANIENSOL","ADANI ENERGY SOLUTION LTD","675"
"30-MAR-2026","ADANIENT","ADANI ENTERPRISES LIMITED","3,000"
"30-MAR-2026","ALKEM","ALKEM LABORATORIES LTD.","500"
"30-MAR-2026","AMBER","AMBER ENTERPRISES (I) LTD","400"
"30-MAR-2026","ANANTRAJ","ANANT RAJ LIMITED","15"
"30-MAR-2026","AONELIQUID","AONEAMC - AONELIQUID","95"
"30-MAR-2026","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","200"
"30-MAR-2026","ASHOKLEY","ASHOK LEYLAND LTD","10,000"
"30-MAR-2026","ASIANPAINT","ASIAN PAINTS LIMITED","6,250"
"30-MAR-2026","ASKAUTOLTD","ASK AUTOMOTIVE LIMITED","15"
"30-MAR-2026","ASTRAL","ASTRAL POLY TECHNIK LIMITED","1,277"
"30-MAR-2026","ATUL","ATUL LTD","1"
"30-MAR-2026","AUBANK","AU SMALL FINANCE BANK LIMITED","2,000"
"30-MAR-2026","AUROPHARMA","AUROBINDO PHARMA LTD","1,100"
"30-MAR-2026","AXISBANK","AXIS BANK LIMITED","3,125"
"30-MAR-2026","AXISBNKETF","AXISBNKETF","10"
"30-MAR-2026","AXISVALUE","AXISAMC - AXISVALUE","1"
"30-MAR-2026","BAJAJ-AUTO","BAJAJ AUTO LIMITED","8,925"
"30-MAR-2026","BAJAJFINSV","BAJAJ FINSERV LIMITED","250"
"30-MAR-2026","BANDHANBNK","BANDHAN BANK LIMITED","3,600"
"30-MAR-2026","BANKBARODA","BANK OF BARODA","3,425"
"30-MAR-2026","BAYERCROP","BAYER CROPSCIENCE LTD    ","10"
"30-MAR-2026","BDL","BHARAT DYNAMICS LIMITED","3,833"
"30-MAR-2026","BEL","BHARAT ELECTRONICS LTD","4,275"
"30-MAR-2026","BHARATFORG","BHARAT FORGE LTD","5,428"
"30-MAR-2026","BHEL","BHEL","2,625"
"30-MAR-2026","BIOCON","BIOCON LIMITED.","22,500"
"30-MAR-2026","BLUEJET","BLUE JET HEALTHCARE LTD","550"
"30-MAR-2026","BLUESTARCO","BLUE STAR LIMITED","325"
"30-MAR-2026","BOSCHLTD","BOSCH LIMITED","53"
"30-MAR-2026","BPCL","BHARAT PETROLEUM CORP  LT","1,976"
"30-MAR-2026","BSE","BSE LIMITED","2,665"
"30-MAR-2026","CANBK","CANARA BANK","67,500"
"30-MAR-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","3,185"
"30-MAR-2026","CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS LIMITED","850"
"30-MAR-2026","COALINDIA","COALINDIA","6,751"
"30-MAR-2026","COFORGE","COFORGE LIMITED","5,635"
"30-MAR-2026","CONCOR","CONTAINER CORP OF IND LTD","15"
"30-MAR-2026","CROMPTON","CROMPT GREA CON ELEC LTD  ","1,950"
"30-MAR-2026","CUMMINSIND","CUMMINS INDIA LTD","400"
"30-MAR-2026","DABUR","DABUR INDIA LTD","5,000"
"30-MAR-2026","DALBHARAT","DALMIA BHARAT LIMITED","1,950"
"30-MAR-2026","DATAPATTNS","DATA PATTERNS INDIA LTD","600"
"30-MAR-2026","DCBBANK","DCB BANK LIMITED","2"
"30-MAR-2026","DELHIVERY","DELHIVERY LIMITED","39,425"
"30-MAR-2026","DIVISLAB","DIVI'S LABORATORIES LTD","100"
"30-MAR-2026","DIXON","DIXON TECHNO (INDIA) LTD","780"
"30-MAR-2026","DLF","DLF LIMITED","825"
"30-MAR-2026","DMART","AVENUE SUPERMARTS LIMITED","2,747"
"30-MAR-2026","DRREDDY","DR. REDDY'S LABORATORIES","4,362"
"30-MAR-2026","EICHERMOT","EICHER MOTORS LIMITED","801"
"30-MAR-2026","ETERNAL","ETERNAL LIMITED","48,237"
"30-MAR-2026","EXIDEIND","EXIDE INDUSTRIES LTD","1,800"
"30-MAR-2026","FORTIS","FORTIS HEALTHCARE (I) LTD","775"
"30-MAR-2026","GAIL","GAIL (INDIA) LTD","9,274"
"30-MAR-2026","GANECOS","GANESHA ECOSPHERE LIMITED","15,433"
"30-MAR-2026","GLENMARK","GLENMARK PHARMACEUTICALS LIMITED","750"
"30-MAR-2026","GMRAIRPORT","GMR AIRPORTS LIMITED","6,977"
"30-MAR-2026","GODFRYPHLP","GODFREY PHILLIPS INDIA LT","1"
"30-MAR-2026","GODREJCP","GODREJ CONSUMER PRODUCTS LIMITED","1,000"
"30-MAR-2026","GODREJPROP","GODREJ PROPERTIES LTD","2,475"
"30-MAR-2026","GPIL","GPIL","50"
"30-MAR-2026","GRASIM","GRASIM INDUSTRIES LTD","500"
"30-MAR-2026","HAL","HINDUSTAN AERONAUTICS LTD","1,934"
"30-MAR-2026","HCG","HEALTHCARE GLOB. ENT. LTD","48"
"30-MAR-2026","HCLTECH","HCL TECHNOLOGIES LTD","1,050"
"30-MAR-2026","HDFCBANK","HDFC BANK LTD","11,175"
"30-MAR-2026","HINDALCO","HINDALCO  INDUSTRIES  LTD","2,400"
"30-MAR-2026","HINDOILEXP","HINDUSTAN OIL EXPLORATION","10"
"30-MAR-2026","HINDPETRO","HINDUSTAN PETROLEUM CORP","2,025"
"30-MAR-2026","HINDUNILVR","HINDUSTAN UNILEVER LTD.","300"
"30-MAR-2026","HINDZINC","HINDUSTAN ZINC LIMITED","5,492"
"30-MAR-2026","HUDCO","HOUSING & URBAN DEVELOPMENT CORPORATION LIMITED","14,770"
"30-MAR-2026","ICICIBANK","ICICI BANK LTD.","7,700"
"30-MAR-2026","ICICIGI","ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED","3,250"
"30-MAR-2026","IDEA","IDEA CELLULAR LIMITED","70,475"
"30-MAR-2026","IDFCFIRSTB","IDFC FIRST BANK LIMI","1,20,575"
"30-MAR-2026","IEX","INDIAN ENERGY EXCHANGE LIMITED","29,883"
"30-MAR-2026","INDHOTEL","THE INDIAN HOTELS CO. LTD","2,000"
"30-MAR-2026","INDIANB","INDIAN BANK","3,000"
"30-MAR-2026","INDIGO","INTERGLOBE AVIATION LTD  ","9,166"
"30-MAR-2026","INDUSINDBK","INDUSIND BANK LIMITED","8"
"30-MAR-2026","INDUSTOWER","INDUS","1,700"
"30-MAR-2026","INFY","INFOSYS TECHNOLOGIES LTD","11,818"
"30-MAR-2026","INOXWIND","INOX WIND LIMITED        ","6,520"
"30-MAR-2026","IOC","INDIAN OIL CORP LTD","43,875"
"30-MAR-2026","IRFC","IRFC","5,52,500"
"30-MAR-2026","ITC","ITC LTD","17,818"
"30-MAR-2026","JINDALSTEL","JINDAL STEEL & POWER LTD","625"
"30-MAR-2026","JIOFIN","JIO FIN SERVICES LTD","35,250"
"30-MAR-2026","JSWCEMENT","JSW CEMENT LIMITED","102"
"30-MAR-2026","JSWENERGY","JSW ENERGY LIMITED","1,000"
"30-MAR-2026","JUBLFOOD","JUBILANT FOODWORKS LTD","2,500"
"30-MAR-2026","KAYNES","KAYNES TECHNOLOGY IND LTD","2,700"
"30-MAR-2026","KEI","KEI INDUSTRIES LTD.      ","855"
"30-MAR-2026","KNRCON","KNR CONSTRU LTD","195"
"30-MAR-2026","KPITTECH","KPIT TECHNOLOGIES LTD","425"
"30-MAR-2026","KSCL","KAVERI SEED CO. LTD.","274"
"30-MAR-2026","LAURUSLABS","LAURUS LABS LIMITED","2,549"
"30-MAR-2026","LICHSGFIN","LIC HOUSING FINANCE LTD","3,000"
"30-MAR-2026","LICI","LIFE INSURA CORP OF INDIA","700"
"30-MAR-2026","LODHA","LODHA","910"
"30-MAR-2026","LT","LARSEN & TOUBRO LTD.","642"
"30-MAR-2026","LTF","L&T FINANCE LIMITED","2,250"
"30-MAR-2026","LUPIN","LUPIN LIMITED","2,326"
"30-MAR-2026","M&M","MAHINDRA & MAHINDRA LTD","200"
"30-MAR-2026","MANAPPURAM","MANAPPURAM FINANCE LTD","6,000"
"30-MAR-2026","MARUTI","MARUTI SUZUKI INDIA LTD.","450"
"30-MAR-2026","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","400"
"30-MAR-2026","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","1,250"
"30-MAR-2026","MOTHERSON","SAMVRDHNA MTHRSN INT","6,150"
"30-MAR-2026","MRPL","MRPL","10"
"30-MAR-2026","MUTHOOTFIN","MUTHOOT FINANCE LIMITED","275"
"30-MAR-2026","NATIONALUM","NATIONAL ALUMINIUM CO LTD","11,584"
"30-MAR-2026","NAUKRI","INFO EDGE (I) LTD","375"
"30-MAR-2026","NBCC","NATIONAL BUILDINGS LTD   ","10,100"
"30-MAR-2026","NIFTYBEES","GOLDMAN SACHS NIFTY EXCHANGE TRADED SCHEME","9,635"
"30-MAR-2026","NTPC","NTPC LTD","10,446"
"30-MAR-2026","NUVAMA","NUVAMA WEALTH MANAGE LTD","17,000"
"30-MAR-2026","NYKAA","FSN E COMMERCE VENTURES","31,250"
"30-MAR-2026","OBEROIRLTY","OBEROI REALTY LIMITED","1,400"
"30-MAR-2026","OIL","OIL INDIA LTD","8,400"
"30-MAR-2026","ONGC","OIL AND NATURAL GAS CORP.","45,615"
"30-MAR-2026","PAGEIND","PAGE INDUSTRIES LTD","90"
"30-MAR-2026","PATANJALI","PATANJALI FOODS LIMITED","1"
"30-MAR-2026","PAYTM","ONE 97 COMMUNICATIONS LTD","59,355"
"30-MAR-2026","PERSISTENT","PERSISTENT SYSTEMS LTD","33,916"
"30-MAR-2026","PETRONET","PETRONET LNG LIMITED","3,800"
"30-MAR-2026","PFC","POWER FIN CORP LTD.","16,900"
"30-MAR-2026","PFIZER","PFIZER LIMITED","1"
"30-MAR-2026","PGEL","PG ELECTROPLAST LTD","23,751"
"30-MAR-2026","PHOENIXLTD","THE PHOENIX MILLS LIMITED","688"
"30-MAR-2026","PIIND","PI INDUSTRIES LTD        ","524"
"30-MAR-2026","PNB","PUNJAB NATIONAL BANK","8,000"
"30-MAR-2026","PNBHOUSING","PNB HOUSING FIN LTD.   ","6,500"
"30-MAR-2026","POLICYBZR","PB FINTECH LIMITED","700"
"30-MAR-2026","POLYCAB","POLYCAB INDIA LIMITED","125"
"30-MAR-2026","POWERGRID","POWER GRID CORP. LTD.","22,655"
"30-MAR-2026","POWERINDIA","ABB POWER PRO N SYS IND L","200"
"30-MAR-2026","PREMIERENE","PREMIER ENERGIES LIMITED","3,603"
"30-MAR-2026","PRESTIGE","PRESTIGE ESTATES PROJECTS LIMITED","1,350"
"30-MAR-2026","PROTEAN","PROTEAN EGOV TECHNO LTD","10"
"30-MAR-2026","RBLBANK","RBL BANK LIMITED    ","9,525"
"30-MAR-2026","RECLTD","RURAL ELEC CORP. LTD.","17,200"
"30-MAR-2026","RELIANCE","RELIANCE INDUSTRIES LTD","5,462"
"30-MAR-2026","RENUKA","SHREE RENUKA SUGARS LTD","20"
"30-MAR-2026","RVNL","RVNL","90,157"
"30-MAR-2026","SAGILITY","SAGILITY INDIA LIMITED","2,798"
"30-MAR-2026","SAIL","STEEL AUTHORITY OF INDIA","7,769"
"30-MAR-2026","SAMMAANCAP","SAMMAAN CAPITAL LIMITED","8,600"
"30-MAR-2026","SBICARD","SBI CARDS & PAY SER LTD","1,600"
"30-MAR-2026","SBIN","STATE BANK OF INDIA","15,005"
"30-MAR-2026","SHREECEM","SHREE CEMENTS LTD","40"
"30-MAR-2026","SHRIRAMFIN","SHRIRAM FINANCE LIMITED","2,375"
"30-MAR-2026","SHYAMMETL","SHYAM METALICS AND ENGY L","150"
"30-MAR-2026","SIEMENS","SIEMENS LTD","175"
"30-MAR-2026","SOLARINDS","SOLAR INDUSTRIES (I) LTD","52"
"30-MAR-2026","SUNPHARMA","SUN PHARMACEUTICALS IND.","565"
"30-MAR-2026","SUPREMEIND","SUPREME INDUSTRIES LTD","350"
"30-MAR-2026","SUZLON","SUZLON ENERGY LIMITED","78,275"
"30-MAR-2026","SWIGGY","SWIGGY LIMITED","1,300"
"30-MAR-2026","SYNGENE","SYNGENE INTERNATIONAL LTD","1,000"
"30-MAR-2026","TATAELXSI","TATA ELXSI LIMITED       ","1,400"
"30-MAR-2026","TATAPOWER","TATA POWER CO LTD","8,700"
"30-MAR-2026","TATASTEEL","TATA STEEL LIMITED","22,000"
"30-MAR-2026","TATATECH","TATA TECHNOLOGIES LIMITED","2,400"
"30-MAR-2026","TCS","TATA CONSULTANCY SERV LT","5,605"
"30-MAR-2026","TECHM","TECH MAHINDRA LIMITED","9,005"
"30-MAR-2026","TITAN","TITAN INDUSTRIES LTD","625"
"30-MAR-2026","TMPV","TATA MOTORS PASS VEH LTD","23,717"
"30-MAR-2026","TORNTPHARM","TORRENT PHARMACEUTICALS L","250"
"30-MAR-2026","TORNTPOWER","TORRENT POWER LTD","850"
"30-MAR-2026","TRENT","TRENT LIMITED","520"
"30-MAR-2026","UNIONBANK","UNION BANK OF INDIA","4,425"
"30-MAR-2026","VBL","VARUN BEVERAGES LIMITED    ","1,125"
"30-MAR-2026","VEDL","VEDANTA LIMITED","2,800"
"30-MAR-2026","VOLTAS","VOLTAS LTD","1,125"
"30-MAR-2026","WAAREEENER","WAAREE ENERGIES LIMITED","350"
"30-MAR-2026","WEWORK","WEWORK INDIA MANAGEMENT L","100"
"30-MAR-2026","WIPRO","WIPRO LTD","2,55,025"
"30-MAR-2026","YESBANK","YES BANK LIMITED","30,401"
"01-APR-2026","360ONE","360 ONE WAM LIMITED","500"
"01-APR-2026","AARTIIND","AARTI INDUSTRIES LTD","500"
"01-APR-2026","ABB","ABB LTD.","1"
"01-APR-2026","ABFRL","ADITYA BIRLA FASHION & RT","1,512"
"01-APR-2026","ADANIENT","ADANI ENTERPRISES LIMITED","535"
"01-APR-2026","ADANIGREEN","ADANI GREEN ENERGY LTD","6,987"
"01-APR-2026","ADANIPORTS","ADANI PORT & SEZ LTD","1,012"
"01-APR-2026","ADANIPOWER","ADANI POWER LTD","1,813"
"01-APR-2026","AIIL","AUTHUM INVEST & INFRA LTD","1"
"01-APR-2026","ALKEM","ALKEM LABORATORIES LTD.","250"
"01-APR-2026","ANGELONE","ANGEL ONE LTD","2,600"
"01-APR-2026","APARINDS","APAR INDUSTRIES LTD.","6"
"01-APR-2026","APLAPOLLO","APL APOLLO TUBES LTD","350"
"01-APR-2026","APOLLO","APOLLO MICRO SYSTEMS LTD","200"
"01-APR-2026","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","2"
"01-APR-2026","ARVIND","ARVIND LIMITED","100"
"01-APR-2026","ASHOKLEY","ASHOK LEYLAND LTD","673"
"01-APR-2026","ASIANPAINT","ASIAN PAINTS LIMITED","3"
"01-APR-2026","ASTRAL","ASTRAL POLY TECHNIK LIMITED","1,711"
"01-APR-2026","ATGL","ADANI TOTAL GAS LIMITED","900"
"01-APR-2026","AUBANK","AU SMALL FINANCE BANK LIMITED","100"
"01-APR-2026","AUROPHARMA","AUROBINDO PHARMA LTD","1,525"
"01-APR-2026","BAJAJHIND","BAJAJ HINDUSTAN LTD","500"
"01-APR-2026","BAJAJHLDNG","BAJAJ HOLDINGS & INVS LTD","1"
"01-APR-2026","BAJFINANCE","BAJAJ FINANCE LIMITED","61"
"01-APR-2026","BALUFORGE","BALU FORGE INDUSTRIES LTD","220"
"01-APR-2026","BANDHANBNK","BANDHAN BANK LIMITED","2,573"
"01-APR-2026","BANKBARODA","BANK OF BARODA","418"
"01-APR-2026","BANKINDIA","BANK OF INDIA","65"
"01-APR-2026","BAYERCROP","BAYER CROPSCIENCE LTD    ","50"
"01-APR-2026","BBETF0432","EDELAMC - BBETF0432","46"
"01-APR-2026","BDL","BHARAT DYNAMICS LIMITED","1,111"
"01-APR-2026","BEL","BHARAT ELECTRONICS LTD","2,012"
"01-APR-2026","BELRISE","BELRISE INDUSTRIES LTD","200"
"01-APR-2026","BEML","BEML LIMITED","1"
"01-APR-2026","BHARATFORG","BHARAT FORGE LTD","1,000"
"01-APR-2026","BHEL","BHEL","340"
"01-APR-2026","BLS","BLS INTL SERVS LTD","108"
"01-APR-2026","BOSCHLTD","BOSCH LIMITED","1"
"01-APR-2026","BSE","BSE LIMITED","1,271"
"01-APR-2026","CAMLINFINE","CAMLIN FINE SCIENCES LTD ","500"
"01-APR-2026","CAMS","COMPUTER AGE MGMT SER LTD","75"
"01-APR-2026","CANBK","CANARA BANK","4,453"
"01-APR-2026","CCAVENUE","AVENUESAI LIMITED","93"
"01-APR-2026","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","1,017"
"01-APR-2026","CHOLAFIN","CHOLAMANDALAM IN & FIN CO","4,378"
"01-APR-2026","CIPLA","CIPLA LTD","2,625"
"01-APR-2026","COALINDIA","COALINDIA","515"
"01-APR-2026","COCHINSHIP","COCHIN SHIPYARD LIMITED","65"
"01-APR-2026","COFORGE","COFORGE LIMITED","500"
"01-APR-2026","COLPAL","COLGATE PALMOLIVE LTD.","4"
"01-APR-2026","CONCOR","CONTAINER CORP OF IND LTD","1,250"
"01-APR-2026","CROMPTON","CROMPT GREA CON ELEC LTD  ","192"
"01-APR-2026","CUMMINSIND","CUMMINS INDIA LTD","2,400"
"01-APR-2026","DALBHARAT","DALMIA BHARAT LIMITED","2,600"
"01-APR-2026","DATAPATTNS","DATA PATTERNS INDIA LTD","515"
"01-APR-2026","DCAL","DISHMAN CARBO AMCIS LTD","100"
"01-APR-2026","DEEPAKFERT","DEEPAK FERTILIZERS AND PETROCHEMICALS CORPORATION LIMITED","200"
"01-APR-2026","DELHIVERY","DELHIVERY LIMITED","1"
"01-APR-2026","DEVYANI","DEVYANI INTERNATIONAL LTD","200"
"01-APR-2026","DIVISLAB","DIVI'S LABORATORIES LTD","1"
"01-APR-2026","DIXON","DIXON TECHNO (INDIA) LTD","247"
"01-APR-2026","DMART","AVENUE SUPERMARTS LIMITED","11"
"01-APR-2026","DRREDDY","DR. REDDY'S LABORATORIES","3,125"
"01-APR-2026","EASEMYTRIP","EASY TRIP PLANNERS LTD","3,12,281"
"01-APR-2026","EICHERMOT","EICHER MOTORS LIMITED","700"
"01-APR-2026","EMCURE","EMCURE PHARMACEUTICALS L","50"
"01-APR-2026","ENGINERSIN","ENGINEERS INDIA LTD","200"
"01-APR-2026","EPL","EPL","1,050"
"01-APR-2026","ETERNAL","ETERNAL LIMITED","100"
"01-APR-2026","FACT","FACT LTD","500"
"01-APR-2026","FIRSTCRY","BRAINBEES SOLUTIONS LTD","3,416"
"01-APR-2026","FLUOROCHEM","FLUOROCHEM","10"
"01-APR-2026","FORCEMOT","FORCE MOTORS LIMITED","30"
"01-APR-2026","GAIL","GAIL (INDIA) LTD","6,492"
"01-APR-2026","GANECOS","GANESHA ECOSPHERE LIMITED","56,203"
"01-APR-2026","GLENMARK","GLENMARK PHARMACEUTICALS LIMITED","750"
